index,pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtoday,ratetotal
2931,11,Prince Edward Island,Île-du-Prince-Édouard,2020-09-18,57,0,0.0,57,0,36.32
2932,60,Yukon,Yukon,2020-09-18,15,0,0.0,15,0,36.72
2933,61,Northwest Territories,Territoires du Nord-Ouest,2020-09-18,5,0,0.0,5,0,11.15
2934,62,Nunavut,Nunavut,2020-09-18,0,0,0.0,0,0,0.0
2935,99,Repatriated travellers,Voyageurs rapatriés,2020-09-18,13,0,0.0,13,0,
2936,1,Canada,Canada,2020-09-18,141911,0,9205.0,141911,1044,377.53
2937,59,British Columbia,Colombie-Britannique,2020-09-19,7842,0,223.0,7842,0,154.63
2938,48,Alberta,Alberta,2020-09-19,16381,0,255.0,16381,0,374.74
2939,47,Saskatchewan,Saskatchewan,2020-09-19,1787,0,24.0,1787,11,152.15
2940,46,Manitoba,Manitoba,2020-09-19,1558,0,16.0,1558,18,113.77
2941,35,Ontario,Ontario,2020-09-19,46484,0,2826.0,46484,407,319.11
2942,24,Quebec,Québec,2020-09-19,67080,0,5797.0,67080,427,790.57
